,NAME,time,mean_monthly_temp,lot,lon
649,"RAFSANJAN, IR",2002-11-01T00:00:00.000000000,19.080585818300506,30.3,56.05
650,"LAMERD, IR",2002-11-01T00:00:00.000000000,28.39489811302286,27.37,53.19
651,"SIRJAN, IR",2002-11-01T00:00:00.000000000,19.949585497144824,29.47,55.72
652,"BUSHEHR, IR",2002-11-01T00:00:00.000000000,29.673552285078415,28.95,50.85
653,"YASOGE, IR",2002-11-01T00:00:00.000000000,17.618980209137703,30.67,51.58
654,"JAM, IR",2002-11-01T00:00:00.000000000,29.278659851137718,27.82,52.35
655,"BANDAR E DAYYER, IR",2002-11-01T00:00:00.000000000,29.992076736596857,27.83,51.93
656,"FASA, IR",2002-11-01T00:00:00.000000000,21.980214549949437,28.89,53.72
657,"LAR, IR",2002-11-01T00:00:00.000000000,26.348989661497114,27.67,54.38
658,"FARSI ISLAND, IR",2002-11-01T00:00:00.000000000,29.37917590163096,27.98,50.18
659,"BAFT, IR",2002-11-01T00:00:00.000000000,17.19810545683606,29.23,56.57
660,"GACHSARAN, IR",2002-11-01T00:00:00.000000000,26.30978175574336,30.34,50.83
661,"KHARG, IR",2002-11-01T00:00:00.000000000,29.81024708552593,29.27,50.27
662,"ASALOYEH, IR",2002-11-01T00:00:00.000000000,29.666908987777333,27.48,52.62
663,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2002-11-01T00:00:00.000000000,19.822173923468995,29.54,52.59
664,"PERSIAN GULF AIRPORT, IR",2002-11-01T00:00:00.000000000,-9999.99,27.37,52.73
665,"BANDAR ABBASS INTERNATIONAL, IR",2002-12-01T00:00:00.000000000,23.54396339950813,27.22,56.38
666,"ABADEH, IR",2002-12-01T00:00:00.000000000,8.227869732262207,31.18,52.67
667,"KERMAN, IR",2002-12-01T00:00:00.000000000,10.054169348808557,30.27,56.95
668,"RAFSANJAN, IR",2002-12-01T00:00:00.000000000,10.623624258400469,30.3,56.05
669,"LAMERD, IR",2002-12-01T00:00:00.000000000,21.23209108191071,27.37,53.19
670,"SIRJAN, IR",2002-12-01T00:00:00.000000000,11.899779810970813,29.47,55.72
671,"BUSHEHR, IR",2002-12-01T00:00:00.000000000,22.863364221025392,28.95,50.85
672,"YASOGE, IR",2002-12-01T00:00:00.000000000,8.593588497260782,30.67,51.58
673,"JAM, IR",2002-12-01T00:00:00.000000000,21.855875323819703,27.82,52.35
674,"BANDAR E DAYYER, IR",2002-12-01T00:00:00.000000000,23.015871490249822,27.83,51.93
675,"FASA, IR",2002-12-01T00:00:00.000000000,13.726826843725917,28.89,53.72
676,"LAR, IR",2002-12-01T00:00:00.000000000,18.59697445657679,27.67,54.38
677,"FARSI ISLAND, IR",2002-12-01T00:00:00.000000000,24.311641425115567,27.98,50.18
678,"BAFT, IR",2002-12-01T00:00:00.000000000,9.598399758866549,29.23,56.57
679,"GACHSARAN, IR",2002-12-01T00:00:00.000000000,17.043447497223724,30.34,50.83
680,"KHARG, IR",2002-12-01T00:00:00.000000000,23.562088596636556,29.27,50.27
681,"ASALOYEH, IR",2002-12-01T00:00:00.000000000,23.00964233791035,27.48,52.62
682,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2002-12-01T00:00:00.000000000,11.189728115092976,29.54,52.59
683,"PERSIAN GULF AIRPORT, IR",2002-12-01T00:00:00.000000000,-9999.99,27.37,52.73
684,"BANDAR ABBASS INTERNATIONAL, IR",2003-01-01T00:00:00.000000000,19.544726600886577,27.22,56.38
685,"ABADEH, IR",2003-01-01T00:00:00.000000000,3.435756234650114,31.18,52.67
686,"KERMAN, IR",2003-01-01T00:00:00.000000000,5.826507001816822,30.27,56.95
687,"RAFSANJAN, IR",2003-01-01T00:00:00.000000000,5.978214590514085,30.3,56.05
688,"LAMERD, IR",2003-01-01T00:00:00.000000000,16.817174487299894,27.37,53.19
689,"SIRJAN, IR",2003-01-01T00:00:00.000000000,7.125487341726455,29.47,55.72
690,"BUSHEHR, IR",2003-01-01T00:00:00.000000000,17.409199962960656,28.95,50.85
691,"YASOGE, IR",2003-01-01T00:00:00.000000000,3.314926680462918,30.67,51.58
692,"JAM, IR",2003-01-01T00:00:00.000000000,17.249795305741372,27.82,52.35
693,"BANDAR E DAYYER, IR",2003-01-01T00:00:00.000000000,18.371432905878294,27.83,51.93
694,"FASA, IR",2003-01-01T00:00:00.000000000,8.877858520498762,28.89,53.72
695,"LAR, IR",2003-01-01T00:00:00.000000000,13.87318942447979,27.67,54.38
696,"FARSI ISLAND, IR",2003-01-01T00:00:00.000000000,19.23086272578081,27.98,50.18
697,"BAFT, IR",2003-01-01T00:00:00.000000000,5.165565404863685,29.23,56.57
698,"GACHSARAN, IR",2003-01-01T00:00:00.000000000,11.358868938879482,30.34,50.83
699,"KHARG, IR",2003-01-01T00:00:00.000000000,17.809620251215392,29.27,50.27
700,"ASALOYEH, IR",2003-01-01T00:00:00.000000000,18.67379511546727,27.48,52.62
701,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-01-01T00:00:00.000000000,6.141999259622764,29.54,52.59
702,"PERSIAN GULF AIRPORT, IR",2003-01-01T00:00:00.000000000,-9999.99,27.37,52.73
703,"BANDAR ABBASS INTERNATIONAL, IR",2003-02-01T00:00:00.000000000,18.028824912171387,27.22,56.38
704,"ABADEH, IR",2003-02-01T00:00:00.000000000,3.158896217175595,31.18,52.67
705,"KERMAN, IR",2003-02-01T00:00:00.000000000,5.413962683085572,30.27,56.95
706,"RAFSANJAN, IR",2003-02-01T00:00:00.000000000,5.4636557263316945,30.3,56.05
707,"LAMERD, IR",2003-02-01T00:00:00.000000000,15.251773787663979,27.37,53.19
708,"SIRJAN, IR",2003-02-01T00:00:00.000000000,6.268339757651347,29.47,55.72
709,"BUSHEHR, IR",2003-02-01T00:00:00.000000000,16.03651494659681,28.95,50.85
710,"YASOGE, IR",2003-02-01T00:00:00.000000000,2.9322368647457893,30.67,51.58
711,"JAM, IR",2003-02-01T00:00:00.000000000,15.706398243468755,27.82,52.35
712,"BANDAR E DAYYER, IR",2003-02-01T00:00:00.000000000,16.750279414296813,27.83,51.93
713,"FASA, IR",2003-02-01T00:00:00.000000000,8.109639600753951,28.89,53.72
714,"LAR, IR",2003-02-01T00:00:00.000000000,12.842152856237306,27.67,54.38
715,"FARSI ISLAND, IR",2003-02-01T00:00:00.000000000,17.631952980289554,27.98,50.18
716,"BAFT, IR",2003-02-01T00:00:00.000000000,4.469580899887262,29.23,56.57
717,"GACHSARAN, IR",2003-02-01T00:00:00.000000000,10.908122545858589,30.34,50.83
718,"KHARG, IR",2003-02-01T00:00:00.000000000,16.412830860881286,29.27,50.27
719,"ASALOYEH, IR",2003-02-01T00:00:00.000000000,16.87210145513268,27.48,52.62
720,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-02-01T00:00:00.000000000,5.601715470252657,29.54,52.59
721,"PERSIAN GULF AIRPORT, IR",2003-02-01T00:00:00.000000000,-9999.99,27.37,52.73
722,"BANDAR ABBASS INTERNATIONAL, IR",2003-03-01T00:00:00.000000000,20.05318013197035,27.22,56.38
723,"ABADEH, IR",2003-03-01T00:00:00.000000000,4.615544634603282,31.18,52.67
724,"KERMAN, IR",2003-03-01T00:00:00.000000000,7.676100125365224,30.27,56.95
725,"RAFSANJAN, IR",2003-03-01T00:00:00.000000000,7.703002728557351,30.3,56.05
726,"LAMERD, IR",2003-03-01T00:00:00.000000000,17.287812834455224,27.37,53.19
727,"SIRJAN, IR",2003-03-01T00:00:00.000000000,8.282561567215794,29.47,55.72
728,"BUSHEHR, IR",2003-03-01T00:00:00.000000000,17.13336495255419,28.95,50.85
729,"YASOGE, IR",2003-03-01T00:00:00.000000000,4.081376446491674,30.67,51.58
730,"JAM, IR",2003-03-01T00:00:00.000000000,17.36108773831313,27.82,52.35
731,"BANDAR E DAYYER, IR",2003-03-01T00:00:00.000000000,18.119761230928418,27.83,51.93
732,"FASA, IR",2003-03-01T00:00:00.000000000,9.908436997903493,28.89,53.72
733,"LAR, IR",2003-03-01T00:00:00.000000000,15.019093969561595,27.67,54.38
734,"FARSI ISLAND, IR",2003-03-01T00:00:00.000000000,17.67443480136467,27.98,50.18
735,"BAFT, IR",2003-03-01T00:00:00.000000000,6.238288412550048,29.23,56.57
736,"GACHSARAN, IR",2003-03-01T00:00:00.000000000,12.433398044368573,30.34,50.83
737,"KHARG, IR",2003-03-01T00:00:00.000000000,17.110228856672393,29.27,50.27
738,"ASALOYEH, IR",2003-03-01T00:00:00.000000000,18.47122785439086,27.48,52.62
739,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-03-01T00:00:00.000000000,7.216431677623575,29.54,52.59
740,"PERSIAN GULF AIRPORT, IR",2003-03-01T00:00:00.000000000,-9999.99,27.37,52.73
741,"BANDAR ABBASS INTERNATIONAL, IR",2003-04-01T00:00:00.000000000,22.636523442265172,27.22,56.38
742,"ABADEH, IR",2003-04-01T00:00:00.000000000,7.2818091790185235,31.18,52.67
743,"KERMAN, IR",2003-04-01T00:00:00.000000000,10.476945482196527,30.27,56.95
744,"RAFSANJAN, IR",2003-04-01T00:00:00.000000000,10.711791907402187,30.3,56.05
745,"LAMERD, IR",2003-04-01T00:00:00.000000000,20.4277020375971,27.37,53.19
746,"SIRJAN, IR",2003-04-01T00:00:00.000000000,11.588897393855575,29.47,55.72
747,"BUSHEHR, IR",2003-04-01T00:00:00.000000000,19.139152266410463,28.95,50.85
748,"YASOGE, IR",2003-04-01T00:00:00.000000000,6.77845935680557,30.67,51.58
749,"JAM, IR",2003-04-01T00:00:00.000000000,20.199277038385446,27.82,52.35
750,"BANDAR E DAYYER, IR",2003-04-01T00:00:00.000000000,20.48082303318631,27.83,51.93
751,"FASA, IR",2003-04-01T00:00:00.000000000,13.2710156789567,28.89,53.72
752,"LAR, IR",2003-04-01T00:00:00.000000000,18.78490188350702,27.67,54.38
753,"FARSI ISLAND, IR",2003-04-01T00:00:00.000000000,18.67925814596009,27.98,50.18
754,"BAFT, IR",2003-04-01T00:00:00.000000000,9.395974538989378,29.23,56.57
755,"GACHSARAN, IR",2003-04-01T00:00:00.000000000,15.322164811385392,30.34,50.83
756,"KHARG, IR",2003-04-01T00:00:00.000000000,18.825876277660313,29.27,50.27
757,"ASALOYEH, IR",2003-04-01T00:00:00.000000000,21.104994329369447,27.48,52.62
758,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-04-01T00:00:00.000000000,10.249544302267168,29.54,52.59
759,"PERSIAN GULF AIRPORT, IR",2003-04-01T00:00:00.000000000,-9999.99,27.37,52.73
760,"BANDAR ABBASS INTERNATIONAL, IR",2003-05-01T00:00:00.000000000,27.822775253164195,27.22,56.38
761,"ABADEH, IR",2003-05-01T00:00:00.000000000,14.221689349759856,31.18,52.67
762,"KERMAN, IR",2003-05-01T00:00:00.000000000,16.554096620377948,30.27,56.95
763,"RAFSANJAN, IR",2003-05-01T00:00:00.000000000,17.03243589534327,30.3,56.05
764,"LAMERD, IR",2003-05-01T00:00:00.000000000,26.27044326221153,27.37,53.19
765,"SIRJAN, IR",2003-05-01T00:00:00.000000000,17.835967830720506,29.47,55.72
766,"BUSHEHR, IR",2003-05-01T00:00:00.000000000,25.115672859628262,28.95,50.85
767,"YASOGE, IR",2003-05-01T00:00:00.000000000,13.616138851032247,30.67,51.58
768,"JAM, IR",2003-05-01T00:00:00.000000000,26.35918361844864,27.82,52.35
769,"BANDAR E DAYYER, IR",2003-05-01T00:00:00.000000000,26.25893780481522,27.83,51.93
770,"FASA, IR",2003-05-01T00:00:00.000000000,19.572376412894528,28.89,53.72
771,"LAR, IR",2003-05-01T00:00:00.000000000,24.808400561877477,27.67,54.38
772,"FARSI ISLAND, IR",2003-05-01T00:00:00.000000000,23.08142022661491,27.98,50.18
773,"BAFT, IR",2003-05-01T00:00:00.000000000,15.455150977003257,29.23,56.57
774,"GACHSARAN, IR",2003-05-01T00:00:00.000000000,22.372616694014198,30.34,50.83
775,"KHARG, IR",2003-05-01T00:00:00.000000000,24.437190298917585,29.27,50.27
776,"ASALOYEH, IR",2003-05-01T00:00:00.000000000,26.79466628527507,27.48,52.62
777,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-05-01T00:00:00.000000000,16.549501189133593,29.54,52.59
778,"PERSIAN GULF AIRPORT, IR",2003-05-01T00:00:00.000000000,-9999.99,27.37,52.73
779,"BANDAR ABBASS INTERNATIONAL, IR",2003-06-01T00:00:00.000000000,31.173635747372487,27.22,56.38
780,"ABADEH, IR",2003-06-01T00:00:00.000000000,17.67923702749249,31.18,52.67
781,"KERMAN, IR",2003-06-01T00:00:00.000000000,19.360322168076777,30.27,56.95
782,"RAFSANJAN, IR",2003-06-01T00:00:00.000000000,20.251793408966307,30.3,56.05
783,"LAMERD, IR",2003-06-01T00:00:00.000000000,30.941096869736782,27.37,53.19
784,"SIRJAN, IR",2003-06-01T00:00:00.000000000,21.70684784373526,29.47,55.72
785,"BUSHEHR, IR",2003-06-01T00:00:00.000000000,30.011300322680995,28.95,50.85
786,"YASOGE, IR",2003-06-01T00:00:00.000000000,17.804316802772178,30.67,51.58
787,"JAM, IR",2003-06-01T00:00:00.000000000,31.294179786112466,27.82,52.35
788,"BANDAR E DAYYER, IR",2003-06-01T00:00:00.000000000,31.101773650224345,27.83,51.93
789,"FASA, IR",2003-06-01T00:00:00.000000000,23.88115300946214,28.89,53.72
790,"LAR, IR",2003-06-01T00:00:00.000000000,29.33345601506909,27.67,54.38
791,"FARSI ISLAND, IR",2003-06-01T00:00:00.000000000,28.105762961294715,27.98,50.18
792,"BAFT, IR",2003-06-01T00:00:00.000000000,19.23420638394947,29.23,56.57
793,"GACHSARAN, IR",2003-06-01T00:00:00.000000000,27.332837176809505,30.34,50.83
794,"KHARG, IR",2003-06-01T00:00:00.000000000,29.84059866631162,29.27,50.27
795,"ASALOYEH, IR",2003-06-01T00:00:00.000000000,31.560232031141766,27.48,52.62
796,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-06-01T00:00:00.000000000,20.606568926419925,29.54,52.59
797,"PERSIAN GULF AIRPORT, IR",2003-06-01T00:00:00.000000000,-9999.99,27.37,52.73
798,"BANDAR ABBASS INTERNATIONAL, IR",2003-07-01T00:00:00.000000000,34.26833350031791,27.22,56.38
799,"ABADEH, IR",2003-07-01T00:00:00.000000000,24.10498453052213,31.18,52.67
800,"KERMAN, IR",2003-07-01T00:00:00.000000000,25.795079555717336,30.27,56.95
801,"RAFSANJAN, IR",2003-07-01T00:00:00.000000000,26.747217144632202,30.3,56.05
802,"LAMERD, IR",2003-07-01T00:00:00.000000000,34.63307977626073,27.37,53.19
803,"SIRJAN, IR",2003-07-01T00:00:00.000000000,27.780426370237706,29.47,55.72
804,"BUSHEHR, IR",2003-07-01T00:00:00.000000000,33.757263055369094,28.95,50.85
805,"YASOGE, IR",2003-07-01T00:00:00.000000000,24.15822124104068,30.67,51.58
806,"JAM, IR",2003-07-01T00:00:00.000000000,35.07148823076744,27.82,52.35
807,"BANDAR E DAYYER, IR",2003-07-01T00:00:00.000000000,34.52032911653913,27.83,51.93
808,"FASA, IR",2003-07-01T00:00:00.000000000,29.471516044503744,28.89,53.72
809,"LAR, IR",2003-07-01T00:00:00.000000000,33.94966723563772,27.67,54.38
810,"FARSI ISLAND, IR",2003-07-01T00:00:00.000000000,31.06678750758283,27.98,50.18
811,"BAFT, IR",2003-07-01T00:00:00.000000000,25.221662569486284,29.23,56.57
812,"GACHSARAN, IR",2003-07-01T00:00:00.000000000,32.85815164046562,30.34,50.83
813,"KHARG, IR",2003-07-01T00:00:00.000000000,33.57979856587053,29.27,50.27
814,"ASALOYEH, IR",2003-07-01T00:00:00.000000000,34.87337873772634,27.48,52.62
815,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-07-01T00:00:00.000000000,26.481324645339384,29.54,52.59
816,"PERSIAN GULF AIRPORT, IR",2003-07-01T00:00:00.000000000,-9999.99,27.37,52.73
817,"BANDAR ABBASS INTERNATIONAL, IR",2003-08-01T00:00:00.000000000,32.29253386598066,27.22,56.38
818,"ABADEH, IR",2003-08-01T00:00:00.000000000,28.029784914587083,31.18,52.67
819,"KERMAN, IR",2003-08-01T00:00:00.000000000,27.15648772683977,30.27,56.95
820,"RAFSANJAN, IR",2003-08-01T00:00:00.000000000,28.442217205070563,30.3,56.05
821,"LAMERD, IR",2003-08-01T00:00:00.000000000,32.68563171601534,27.37,53.19
822,"SIRJAN, IR",2003-08-01T00:00:00.000000000,28.597322294852745,29.47,55.72
823,"BUSHEHR, IR",2003-08-01T00:00:00.000000000,33.44068147203336,28.95,50.85
824,"YASOGE, IR",2003-08-01T00:00:00.000000000,27.060544344728385,30.67,51.58
825,"JAM, IR",2003-08-01T00:00:00.000000000,33.61852688976626,27.82,52.35
826,"BANDAR E DAYYER, IR",2003-08-01T00:00:00.000000000,33.7955239476733,27.83,51.93
827,"FASA, IR",2003-08-01T00:00:00.000000000,30.381461339645114,28.89,53.72
828,"LAR, IR",2003-08-01T00:00:00.000000000,32.68267055655866,27.67,54.38
829,"FARSI ISLAND, IR",2003-08-01T00:00:00.000000000,32.451915589229486,27.98,50.18
830,"BAFT, IR",2003-08-01T00:00:00.000000000,25.44785933175126,29.23,56.57
831,"GACHSARAN, IR",2003-08-01T00:00:00.000000000,34.01895532258504,30.34,50.83
832,"KHARG, IR",2003-08-01T00:00:00.000000000,33.97156444943414,29.27,50.27
833,"ASALOYEH, IR",2003-08-01T00:00:00.000000000,32.65911387088886,27.48,52.62
834,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-08-01T00:00:00.000000000,29.022064935232493,29.54,52.59
835,"PERSIAN GULF AIRPORT, IR",2003-08-01T00:00:00.000000000,-9999.99,27.37,52.73
836,"BANDAR ABBASS INTERNATIONAL, IR",2003-09-01T00:00:00.000000000,32.85219263532241,27.22,56.38
837,"ABADEH, IR",2003-09-01T00:00:00.000000000,24.929808415777018,31.18,52.67
838,"KERMAN, IR",2003-09-01T00:00:00.000000000,24.51046663850599,30.27,56.95
839,"RAFSANJAN, IR",2003-09-01T00:00:00.000000000,25.918168962378672,30.3,56.05
840,"LAMERD, IR",2003-09-01T00:00:00.000000000,33.174587061694865,27.37,53.19
841,"SIRJAN, IR",2003-09-01T00:00:00.000000000,26.880829851587634,29.47,55.72
842,"BUSHEHR, IR",2003-09-01T00:00:00.000000000,34.067118043493224,28.95,50.85
843,"YASOGE, IR",2003-09-01T00:00:00.000000000,25.6613078332432,30.67,51.58
844,"JAM, IR",2003-09-01T00:00:00.000000000,33.95773092324259,27.82,52.35
845,"BANDAR E DAYYER, IR",2003-09-01T00:00:00.000000000,34.21339956895372,27.83,51.93
846,"FASA, IR",2003-09-01T00:00:00.000000000,29.537558066023166,28.89,53.72
847,"LAR, IR",2003-09-01T00:00:00.000000000,32.58690565291897,27.67,54.38
848,"FARSI ISLAND, IR",2003-09-01T00:00:00.000000000,32.86187223104912,27.98,50.18
849,"BAFT, IR",2003-09-01T00:00:00.000000000,23.868394099601176,29.23,56.57
850,"GACHSARAN, IR",2003-09-01T00:00:00.000000000,33.67435868910263,30.34,50.83
851,"KHARG, IR",2003-09-01T00:00:00.000000000,33.70302336511395,29.27,50.27
852,"ASALOYEH, IR",2003-09-01T00:00:00.000000000,33.583272268829546,27.48,52.62
853,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-09-01T00:00:00.000000000,28.070556006473453,29.54,52.59
854,"PERSIAN GULF AIRPORT, IR",2003-09-01T00:00:00.000000000,-9999.99,27.37,52.73
855,"BANDAR ABBASS INTERNATIONAL, IR",2003-10-01T00:00:00.000000000,31.57103652053081,27.22,56.38
856,"ABADEH, IR",2003-10-01T00:00:00.000000000,21.653800630305398,31.18,52.67
857,"KERMAN, IR",2003-10-01T00:00:00.000000000,21.813694011591735,30.27,56.95
858,"RAFSANJAN, IR",2003-10-01T00:00:00.000000000,22.87657944400405,30.3,56.05
859,"LAMERD, IR",2003-10-01T00:00:00.000000000,30.805112343930148,27.37,53.19
860,"SIRJAN, IR",2003-10-01T00:00:00.000000000,23.924926976003064,29.47,55.72
861,"BUSHEHR, IR",2003-10-01T00:00:00.000000000,32.01448119485116,28.95,50.85
862,"YASOGE, IR",2003-10-01T00:00:00.000000000,22.016317712490945,30.67,51.58
863,"JAM, IR",2003-10-01T00:00:00.000000000,31.865511500701928,27.82,52.35
864,"BANDAR E DAYYER, IR",2003-10-01T00:00:00.000000000,32.49967751264842,27.83,51.93
865,"FASA, IR",2003-10-01T00:00:00.000000000,26.23235155311113,28.89,53.72
866,"LAR, IR",2003-10-01T00:00:00.000000000,29.8593951778804,27.67,54.38
867,"FARSI ISLAND, IR",2003-10-01T00:00:00.000000000,31.13115864539992,27.98,50.18
868,"BAFT, IR",2003-10-01T00:00:00.000000000,21.36582689954355,29.23,56.57
869,"GACHSARAN, IR",2003-10-01T00:00:00.000000000,30.48989151062011,30.34,50.83
870,"KHARG, IR",2003-10-01T00:00:00.000000000,31.86839163217695,29.27,50.27
871,"ASALOYEH, IR",2003-10-01T00:00:00.000000000,31.610854147413022,27.48,52.62
872,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-10-01T00:00:00.000000000,24.31658946090147,29.54,52.59
873,"PERSIAN GULF AIRPORT, IR",2003-10-01T00:00:00.000000000,-9999.99,27.37,52.73
874,"BANDAR ABBASS INTERNATIONAL, IR",2003-11-01T00:00:00.000000000,28.71056228058245,27.22,56.38
875,"ABADEH, IR",2003-11-01T00:00:00.000000000,16.9872355411008,31.18,52.67
876,"KERMAN, IR",2003-11-01T00:00:00.000000000,17.95213750853202,30.27,56.95
877,"RAFSANJAN, IR",2003-11-01T00:00:00.000000000,18.46084104059554,30.3,56.05
878,"LAMERD, IR",2003-11-01T00:00:00.000000000,27.60440175115366,27.37,53.19
879,"SIRJAN, IR",2003-11-01T00:00:00.000000000,19.32391362490273,29.47,55.72
880,"BUSHEHR, IR",2003-11-01T00:00:00.000000000,29.191803295034504,28.95,50.85
881,"YASOGE, IR",2003-11-01T00:00:00.000000000,16.98885342007378,30.67,51.58
882,"JAM, IR",2003-11-01T00:00:00.000000000,28.562626980915752,27.82,52.35
883,"BANDAR E DAYYER, IR",2003-11-01T00:00:00.000000000,29.371042580397045,27.83,51.93
884,"FASA, IR",2003-11-01T00:00:00.000000000,21.463704527202708,28.89,53.72
885,"LAR, IR",2003-11-01T00:00:00.000000000,25.655873661328428,27.67,54.38
886,"FARSI ISLAND, IR",2003-11-01T00:00:00.000000000,29.277643758671502,27.98,50.18
887,"BAFT, IR",2003-11-01T00:00:00.000000000,16.831677560759147,29.23,56.57
888,"GACHSARAN, IR",2003-11-01T00:00:00.000000000,25.731534364885988,30.34,50.83
889,"KHARG, IR",2003-11-01T00:00:00.000000000,29.273045154865656,29.27,50.27
890,"ASALOYEH, IR",2003-11-01T00:00:00.000000000,28.908118805378194,27.48,52.62
891,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-11-01T00:00:00.000000000,19.157897393228552,29.54,52.59
892,"PERSIAN GULF AIRPORT, IR",2003-11-01T00:00:00.000000000,-9999.99,27.37,52.73
893,"BANDAR ABBASS INTERNATIONAL, IR",2003-12-01T00:00:00.000000000,23.61299556446704,27.22,56.38
894,"ABADEH, IR",2003-12-01T00:00:00.000000000,8.895711490674216,31.18,52.67
895,"KERMAN, IR",2003-12-01T00:00:00.000000000,10.504424668846355,30.27,56.95
896,"RAFSANJAN, IR",2003-12-01T00:00:00.000000000,10.848022989885521,30.3,56.05
897,"LAMERD, IR",2003-12-01T00:00:00.000000000,21.446262424330655,27.37,53.19
898,"SIRJAN, IR",2003-12-01T00:00:00.000000000,12.208892057412072,29.47,55.72
899,"BUSHEHR, IR",2003-12-01T00:00:00.000000000,22.50236603684681,28.95,50.85
900,"YASOGE, IR",2003-12-01T00:00:00.000000000,9.17537099454455,30.67,51.58
901,"JAM, IR",2003-12-01T00:00:00.000000000,21.943946580338434,27.82,52.35
902,"BANDAR E DAYYER, IR",2003-12-01T00:00:00.000000000,22.94278536749391,27.83,51.93
903,"FASA, IR",2003-12-01T00:00:00.000000000,14.072530072933262,28.89,53.72
904,"LAR, IR",2003-12-01T00:00:00.000000000,18.915853152837144,27.67,54.38
905,"FARSI ISLAND, IR",2003-12-01T00:00:00.000000000,23.75387065042412,27.98,50.18
906,"BAFT, IR",2003-12-01T00:00:00.000000000,10.137674084374282,29.23,56.57
907,"GACHSARAN, IR",2003-12-01T00:00:00.000000000,17.363115166118916,30.34,50.83
908,"KHARG, IR",2003-12-01T00:00:00.000000000,22.972830593047888,29.27,50.27
909,"ASALOYEH, IR",2003-12-01T00:00:00.000000000,23.06005920117275,27.48,52.62
910,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2003-12-01T00:00:00.000000000,11.4547728735713,29.54,52.59
911,"PERSIAN GULF AIRPORT, IR",2003-12-01T00:00:00.000000000,-9999.99,27.37,52.73
912,"BANDAR ABBASS INTERNATIONAL, IR",2004-01-01T00:00:00.000000000,19.02269378190681,27.22,56.38
913,"ABADEH, IR",2004-01-01T00:00:00.000000000,4.603593487958108,31.18,52.67
914,"KERMAN, IR",2004-01-01T00:00:00.000000000,6.540984099169918,30.27,56.95
915,"RAFSANJAN, IR",2004-01-01T00:00:00.000000000,6.613623043061239,30.3,56.05
916,"LAMERD, IR",2004-01-01T00:00:00.000000000,16.988682779491626,27.37,53.19
917,"SIRJAN, IR",2004-01-01T00:00:00.000000000,7.886533866599564,29.47,55.72
918,"BUSHEHR, IR",2004-01-01T00:00:00.000000000,18.222369032624727,28.95,50.85
919,"YASOGE, IR",2004-01-01T00:00:00.000000000,4.964675088455749,30.67,51.58
920,"JAM, IR",2004-01-01T00:00:00.000000000,17.54432223214883,27.82,52.35
921,"BANDAR E DAYYER, IR",2004-01-01T00:00:00.000000000,18.776185562929356,27.83,51.93
922,"FASA, IR",2004-01-01T00:00:00.000000000,9.370381978001774,28.89,53.72
923,"LAR, IR",2004-01-01T00:00:00.000000000,14.361073886001464,27.67,54.38
924,"FARSI ISLAND, IR",2004-01-01T00:00:00.000000000,19.714871662824976,27.98,50.18
925,"BAFT, IR",2004-01-01T00:00:00.000000000,6.400213385467225,29.23,56.57
926,"GACHSARAN, IR",2004-01-01T00:00:00.000000000,12.871683366205048,30.34,50.83
927,"KHARG, IR",2004-01-01T00:00:00.000000000,18.57176728828233,29.27,50.27
928,"ASALOYEH, IR",2004-01-01T00:00:00.000000000,18.78616123398257,27.48,52.62
929,"SHIRAZ SHAHID DASTGHAIB INTERNATIONAL, IR",2004-01-01T00:00:00.000000000,7.231565247542164,29.54,52.59
930,"PERSIAN GULF AIRPORT, IR",2004-01-01T00:00:00.000000000,-9999.99,27.37,52.73
931,"BANDAR ABBASS INTERNATIONAL, IR",2004-02-01T00:00:00.000000000,18.65339883688887,27.22,56.38
932,"ABADEH, IR",2004-02-01T00:00:00.000000000,3.3761278586816275,31.18,52.67
933,"KERMAN, IR",2004-02-01T00:00:00.000000000,5.345813085685165,30.27,56.95
934,"RAFSANJAN, IR",2004-02-01T00:00:00.000000000,5.596557541640209,30.3,56.05
935,"LAMERD, IR",2004-02-01T00:00:00.000000000,16.16122900190146,27.37,53.19
936,"SIRJAN, IR",2004-02-01T00:00:00.000000000,6.132567443217511,29.47,55.72
937,"BUSHEHR, IR",2004-02-01T00:00:00.000000000,17.202285091295323,28.95,50.85
938,"YASOGE, IR",2004-02-01T00:00:00.000000000,3.06019769623623,30.67,51.58
939,"JAM, IR",2004-02-01T00:00:00.000000000,16.833505334290805,27.82,52.35
